film,number,abstract,starring,name,subjects,cinematography,director,gross,producer,language
Burning Bright (film),28629544,"Burning Bright is a 2010 horror-thriller directed by Carlos Brooks and starring Briana Evigan, Garret Dillahunt, Meat Loaf, and Charlie Tahan. The film depicts the attempts of a young woman and her younger autistic brother to ward off a hungry tiger trapped in a house with them during a hurricane. Released on August 17, 2010, the film is distributed by Lionsgate.",Briana Evigan--Charlie Tahan--Garret Dillahunt--Meat Loaf,Burning Bright,2010 films-2010 horror films-2010 horror thriller films-2010s survival films-American films-American horror drama films-American horror thriller films-American natural horror films-American survival films-American thriller drama films-English-language films-Films about animals-Films about autism-Films about dysfunctional families-Films about siblings-Films about tigers-Films set in 2009-Films set in Alabama-Survival thriller films,na,na,na,na,English
Bereavement (film),24707025,"Bereavement (retroactively titled Malevolence 2: Bereavement) is a 2010 American crime horror film directed by Stevan Mena and starring Michael Biehn, Brett Rickaby, Alexandra Daddario, Nolan Gerard Funk, and Spencer List. A prequel to Mena's film Malevolence, the story centers on an abducted six-year-old boy (List) who is forced to bear witness to the crimes of a madman (Rickaby) for five whole gruesome years.","Brett Rickaby--Kathryn Meisle--Alexandra Daddario--John Savage (actor)--Michael Biehn--Nolan Gerard Funk--Peyton List (actress, born 1998)--Spencer List--Valentina de Angelis",Bereavement,2010 films-2010 horror films-2010s crime films-2010s slasher films-American crime films-American films-American serial killer films-American slasher films-Backwoods slasher films-English-language films-Films set in 1989-Films set in 1994-Films set in 1999-Films set in abandoned houses-Prequel films,na,na,1.0E7,na,English
Black Swan (film),24480838,"Black Swan is a 2010 American psychological horror film directed by Darren Aronofsky. The screenplay was written by Mark Heyman, John McLaughlin, and Andres Heinz, based on an original story by Heinz. The film stars Natalie Portman, Vincent Cassel, Mila Kunis, Barbara Hershey, and Winona Ryder. The plot revolves around a production of Tchaikovsky's Swan Lake ballet by the New York City Ballet company. The production requires a ballerina to play the innocent and fragile White Swan, for which the committed dancer Nina (Portman) is a perfect fit, as well as the dark and sensual Black Swan, which are qualities better embodied by the new rival Lily (Kunis). Nina is overwhelmed by a feeling of immense pressure when she finds herself competing for the part, causing her to lose her tenuous grip on",--Barbara Hershey--Mila Kunis--Natalie Portman--Vincent Cassel--Winona Ryder,Black Swan,2010 LGBT-related films-2010 drama films-2010 films-2010 horror films-2010 horror thriller films-2010 independent films-2010 psychological thriller films-2010 thriller drama films-2010s dance films-2010s horror drama films-2010s psychological horror films-American LGBT-related films-American dance films-American films-American horror drama films-American horror thriller films-American independent films-American psychological horror films-American psychological thriller films-American thriller drama films-BAFTA winners (films)-Bisexuality-related films-Cross Creek Pictures films-Dune Entertainment films-English-language films-Fiction with unreliable narrators-Films about ballet-Films about dysfunctional families-Films about sexual repression-Films directed by Darren Aronofsky-Films featuring a Best Actress Academy Award-winning performance-Films featuring a Best Drama Actress Golden Globe-winning performance-Films produced by Brian Oliver-Films scored by Clint Mansell-Films set in New York City-Films shot in New York City-Fox Searchlight Pictures films-Independent Spirit Award for Best Film winners-LGBT-related drama films-LGBT-related horror films-LGBT-related thriller films-Mother and daughter films-Phoenix Pictures films-Protozoa Pictures films-Swan Lake,Matthew Libatique,Darren Aronofsky,na,Darren Aronofsky,English
Exorcismus,18290610,"Exorcismus (Spanish: La posesión de Emma Evans) is a 2010 Spanish-British horror film directed by and written by David Muñoz, it stars Sophie Vavasseur and Stephen Billington.",Doug Bradley--Sophie Vavasseur--Stephen Billington--Tommy Bastow,Exorcismus,2010 films-2010 horror films-2010 psychological thriller films-English-language films-Films about exorcism-Films scored by Zacarías M. de la Riva-Religious horror films-Spanish films-Spanish horror films-Spanish supernatural horror films,na,Manuel Carballo (director),na,Manuel Carballo (director),English
Mirrors 2,28255978,"Mirrors 2 is a 2010 American supernatural horror film. It is a stand-alone sequel to the 2008 film Mirrors. Released by 20th Century Fox in direct-to-video format, the film is written by Matt Venne and is directed by Víctor García. It is available on DVD and Blu-ray Disc.",Christy Carlson Romano--Emmanuelle Vaugier--Evan Jones (actor)--Nick Stahl--William Katt,Mirrors 2,2010 direct-to-video films-2010 films-2010 horror films-20th Century Fox direct-to-video films-American films-American ghost films-American mystery films-American rape and revenge films-American sequel films-American supernatural horror films-Direct-to-video horror films-Direct-to-video sequel films-English-language films-Films about precognition-Films about stalking-Films directed by Víctor García (Spanish director)-Films shot in New Orleans-Regency Enterprises films,na,Víctor García (Spanish director),na,Víctor García (Spanish director),English
Ubaldo Terzani Horror Show,49685737,Ubaldo Terzani Horror Show is a 2010 horror film written and directed by Gabriele Albanesi and starring Paolo Sassanelli and Giuseppe Soleri.,Paolo Sassanelli,Ubaldo Terzani Horror Show,2010 films-2010 horror films-Italian films-Italian horror films,na,na,na,na,Italian
Midnight Beating,32111821,Midnight Beating is a 2010 Chinese horror film directed by Zhang Jiabei and starring Hong Kong veteran actors Simon Yam and Francis Ng.,Li Nian--Yang Yuyu--Yao Di--Francis Ng--Simon Yam,Midnight Beating,2010 films-2010 horror films-Chinese films-Chinese horror films-Mandarin-language films,na,na,na,na,Mandarin
Stag Night of the Dead,40192000,"Stag Night of the Dead is a 2010 low budget British comedy horror film, written and directed by Neil Napoleon"" Jones.""",Rez Kempton--Jeff Rudom--Sebastian Street--Sophie Lovell Anderson,Stag Night of the Dead,2010 comedy films-2010 comedy horror films-2010 films-2010 horror films-British comedy horror films-British films-British zombie comedy films,na,na,na,na,English
YellowBrickRoad,33300657,"YellowBrickRoad is a 2010 American horror film directed by Jesse Holland and Andy Mitton and starring Cassidy Freeman, Anessa Ramsey and Laura Heisler. It is about an expedition to discover the fate of an entire town that disappeared into the wilderness 70 years earlier. Although critical reception was mixed, it won best film at the New York City Horror Film Festival. The film was released as part of the Bloody Disgusting Selects line.",--Anessa Ramsey--Cassidy Freeman--Laura Heisler,YellowBrickRoad,2010 films-2010 horror films-2010 independent films-American films-American independent films-American supernatural horror films-English-language films-Films directed by Andy Mitton-Films directed by Jesse Holland-Films set in 1940-Films set in New Hampshire-Films set in a movie theatre-Films shot in New Hampshire,na,na,na,na,English
War Games: At the End of the Day,33308146,"War Games: At the End of the Day is a 2011 independent thriller film directed by Cosimo Alemà, who co-wrote it with Daniele Persica and Romana Meggiolaro. Luca Legnani is credited as executive producer. The film is distributed by Universal Pictures. It stars Stephanie Chapman Baker, Neil Linpow, Michael Lutz, Sam Cohan, Valene Kane, Andrew Harwood Mills, Tom Stanley, Monika Mirga, Daniel Vivian and Michael Schermi. The film is claimed to be inspired by real events that took place on June 5, 1992.",Daniel Vivian--Lutz Michael--Monika Mirga--Sam Cohan--Stephanie Chapman-Baker--Tom Stanley--Andrew Harwood Mills--Neil Linpow--Valene Kane,War Games: At the End of the Day,2010 films-2010 horror films-2010s thriller films-English-language films-Films directed by Cosimo Alemà-Films shot in Rome-Italian films-Italian independent films,na,Cosimo Alemà,na,Cosimo Alemà,na
The Voice (2010 film),26408267,"The Voice (Turkish: Ses) is a 2010 Turkish horror film, directed by Ümit Ünal, about a young woman who begins to hear a strange voice whispering to her. The film opened on nationwide general release across Turkey on March 5, 2010.",Eylem Yıldız--Işık Yenersu--Mehmet Günsur--Selma Ergeç--Serra Yılmaz,The Voice,2010 films-2010 horror films-Films set in Turkey-Turkish films-Turkish horror films-Turkish thriller films,Türksoy Gölebey,Ümit Ünal,235316.0,Ümit Ünal,Turkish
The Last Exorcism,26588977,"The Last Exorcism is a 2010 American found footage supernatural horror film directed by Daniel Stamm. It stars Patrick Fabian, Ashley Bell, Iris Bahr, and Louis Herthum. After years of performing exorcisms, a disillusioned evangelical minister decides to participate in a documentary chronicling his last exorcism while exposing the fraud of his ministry. After receiving a letter from a farmer asking for help in driving out the devil, he meets the farmer's afflicted daughter.The film received positive reviews from critics and was a box office success, grossing more than $67 million against a $1.8 million budget.",Ashley Bell (actress)--Patrick Fabian,The Last Exorcism,"2010 films-2010 horror films-2010s supernatural films-American films-American mockumentary films-American supernatural horror films-Baton Rouge, Louisiana-Camcorder films-English-language films-Films about exorcism-Films produced by Eli Roth-Films produced by Marc Abraham-Films scored by Nathan Barr-Films set in Louisiana-Films shot in Louisiana-Films shot in New Orleans-Found footage films-StudioCanal films-Vivendi franchises",na,Daniel Stamm,6.77E7,Daniel Stamm,English
The Intruder (2010 film),32567844,"The Intruder (Thai: เขี้ยวอาฆาต; RTGS: Khiao A-khat) also known as the revenge of the king cobra is a 2010 Thai horror film directed by Thanadol Nualsuth and Thammanoon Sakulboonthanom. Based on a story by filmmaker Poj Arnon, the plot involves an apartment complex in Thailand being overrun by vicious cobras. The Intruder was the second highest grossing film in Thailand in its opening week being only beaten by Iron Man 2. It received its North American premiere at the Festival du Nouveau Cinéma.",Kwankao Svetamaia--Peerawish Bunnag--Akara Amarttayakul--Apinya Sakuljaroensuk,The Intruder,2010 films-2010 horror films-Natural horror films-Thai films-Thai horror films,na,na,120630.0,na,Thai
Dream Home,27953778,"Dream Home (維多利亞壹號 Wai dor lei ah yut ho, literally Victoria No. 1) is a 2010 Hong Kong slasher film directed and co-written by Pang Ho-cheung. The film is the story of Cheng Lai-sheung (Josie Ho) who saves up money to buy her dream home. After the sellers decide to turn her down, she goes into a murderous frenzy.",Derek Tsang--Eason Chan--Josie Ho--Juno Mak--Lawrence Chou--Michelle Ye--Norman Chui--Wong Ching,Dream Home,2010 films-2010 horror films-2010s pregnancy films-2010s slasher films-Adultery in films-Cantonese-language films-Chinese satirical films-Films about mass murder-Films about real estate holdout-Films directed by Pang Ho-cheung-Films produced by Josie Ho-Films set in 1991-Films set in 1997-Films set in 1999-Films set in 2004-Films set in 2007-Films set in Hong Kong-Films shot in Hong Kong-Focus Features films-Hong Kong films-Hong Kong horror films-Hong Kong nonlinear narrative films-Hong Kong pregnancy films-Hong Kong slasher films-Horror drama films-Patricide in fiction-Splatter films,Yu Lik-wai,Pang Ho-cheung,na,Pang Ho-cheung,Cantonese
Womb Ghosts,26421041,Womb Ghosts (simplified Chinese: 恶胎; traditional Chinese: 惡胎) is a 2010 Hong Kong horror film directed and written by Dennis Law.,Chrissie Chau--Koni Lui--Lai Lok-yi--Lam Suet,Womb Ghosts,2010 films-2010 horror films-Cantonese-language films-Films directed by Dennis Law-Hong Kong films-Hong Kong ghost films-Hong Kong horror films-Hong Kong supernatural horror films,na,Dennis Law,na,Dennis Law,Cantonese
The Phobos,44071300,"The Phobos (Russian: Фобос. Клуб страха, romanized: Phobos. Klub strakha) is a 2010 Russian horror film directed by Oleg Asadulin.",Agniya Kuznetsova--Alex Sparrow--Pyotr Fyodorov--Pyotr Tomashevskiy--Renata Piotrovski--Tatyana Kosmacheva--Timofey Karataev,The Phobos,2010 films-2010 horror films-English-language films-Russian films-Russian horror thriller films,na,Oleg Assadulin,na,Oleg Assadulin,Russian
Dante's Inferno: An Animated Epic,25744220,"Dante's Inferno: An Animated Epic is a direct to DVD animated dark fantasy action film released on February 9, 2010. Based on Dante's Inferno video game which is itself loosely based on Dante's Inferno, Dante must travel through the circles of Hell and battle demons, creatures, monsters, and even Lucifer himself to save his beloved Beatrice.",--Graham McTavish--Peter Jessop,Dante's Inferno: An Animated Epic,2010 anime films-2010 direct-to-video films-2010s American animated films-Animated films based on video games-Anime films based on video games-Fantasy anthology films-Greco-Roman mythology in popular culture-Horror anime and manga-Japanese action horror films-Japanese animated fantasy films-Japanese animated horror films-Japanese anthology films-Japanese dark fantasy films-Limbo-Manglobe-Purgatory in fiction-South Korean animated horror films,na,Shūkō Murase,na,Shūkō Murase,English
Dark Relic,55835281,Dark Relic is a 2010 fantasy horror television film directed by and starring James Frain. The film was generally poorly received.,--Alyy Khan--Christian Cooke--Clemency Burton-Hill--James Frain--Marija Karan--Samuel West--Tom Basden,Dark Relic,2010 fantasy films-2010 films-2010 horror films-2010 television films-American fantasy films-American films-American supernatural horror films-Crusades films-Films set in Israel-Films set in Jerusalem-Films set in the 11th century,na,Lorenzo Sena,na,Lorenzo Sena,http://dbpedia.org/resource/English_language
The Child's Eye,28829559,"The Child's Eye (Chinese: 童眼) is a 2010 Hong Kong horror film by the Pang brothers. It takes place in 2008 in Bangkok where six find themselves at the Chung Tai Hotel. After Rainie (Rainie Yang) sees a female ghost and Ling (Elanne Kwong) finds a disembodied hand, they find that while at dinner, the three men they came with have disappeared. Rainie leads the girls to find their friends.",--Ciwi Lam--Rex Ho--Elanne Kwong--Jeremy Tsui--Jo Koo--Lam Ka-tung--Rainie Yang--Shawn Yue,The Child's Eye,2010 3D films-2010 horror films-Films set in 2008-Foreign films shot in Thailand-Hong Kong 3D films-Hong Kong films-Hong Kong supernatural horror films,na,Pang brothers,na,Pang brothers,Cantonese
Frozen (2010 American film),25447258,"Frozen is a 2010 American survival film written and directed by Adam Green. It stars Emma Bell, Shawn Ashmore and Kevin Zegers as three college students spending a weekend snowboarding and skiing. They become stuck in a chairlift while climbing Mount Holliston when the ski resort closes while they are still on the chairlift. This forces the stranded survivors to make life-or-death choices, in order to avoid staying put and freezing to death while also trying to survive being killed by a hungry pack of wolves.",Emma Bell--Kevin Zegers--Shawn Ashmore,Frozen,2010 films-2010 horror films-2010 horror thriller films-2010 independent films-2010 psychological thriller films-2010s psychological horror films-2010s sports films-2010s survival films-American films-American horror thriller films-American independent films-American psychological horror films-American psychological thriller films-American sports films-American survival films-English-language films-Films about death-Films directed by Adam Green-Films set in New England-Films shot in Utah-Skiing films-Snowboarding films-Survival thriller films-Wolves in film,Will Barratt,Adam Green (filmmaker),3800000.0,Adam Green (filmmaker),English
Cold Prey 3,25310492,"Cold Prey 3 (Norwegian: Fritt vilt III) is a 2010 Norwegian slasher film, it is the prequel to the highly successful Cold Prey (Fritt vilt), and Cold Prey 2 (Fritt vilt II). It is directed by Mikkel Brænne Sandemose and starred Nils Johnson in the leading role.",Ida Marie Bakkerud--Kim S. Falck-Jørgensen--Nils Johnson,Cold Prey 3,2010 films-2010 horror films-2010s serial killer films-2010s slasher films-Films set in 1990-Films set in Norway-Films set in the 1980s-Films shot in Norway-Norwegian-language films-Norwegian films-Norwegian horror films-Norwegian slasher films,na,na,2200000.0,na,Norwegian
Rabies (2010 film),39951831,"Rabies (Hebrew: כלבת‎, Kalevet) is a 2010 Israeli film written and directed by Aharon Keshales and Navot Papushado. It was marketed as the first feature-length Israeli horror film"".""",Ania Bukstein--Danny Geva--Lior Ashkenazi--Yael Grobglas,Rabies,2010 films-2010 horror films-Films set in Israel-Films set in forests-Films shot in Israel-Hebrew-language films-Incest in film-Israeli films-Israeli horror films-Israeli slasher films-Rabies in popular culture,na,Aharon Keshales,na,Aharon Keshales,Hebrew
Alice in Murderland (film),35587321,"Alice in Murderland (also known as The Alice in Wonderland Murders) is a 2010 low-budget American horror film written and directed by Dennis Devine. It stars Malerie Grady, Marlene McCohen, Kelly Kula and Christopher Senger. The film has received negative reviews by critics and horror fans.",Malerie Grady,Alice in Murderland,2010 films-2010 horror films-2010s serial killer films-2010s slasher films-American exploitation films-American films-American serial killer films-American slasher films-English-language films-Films based on Alice in Wonderland,na,na,na,na,English
Red: Werewolf Hunter,30881916,"Red: Werewolf Hunter is a 2010 television horror film, loosely based on the story of Little Red Riding Hood. It is a Syfy television film, produced by Toronto-based Chesler/Perlmutter Productions. It premiered on Syfy on October 30, 2010, and released to DVD on January 3, 2012.",David Reale--Felicia Day--Greg Bryk--Kavan Smith--Steven McHattie,Red: Werewolf Hunter,2010 films-2010 horror films-2010 television films-2010s fantasy films-2010s supernatural horror films-American action horror films-American dark fantasy films-American films-American supernatural horror films-American vigilante films-Canadian fantasy films-Canadian films-Canadian supernatural horror films-Canadian television films-Canadian vigilante films-Canadian werewolf films-English-language films-Films based on Little Red Riding Hood-Horror television films-Supernatural action films-Supernatural fantasy films-Syfy original films,na,na,na,na,English
Dagim,28835613,"Dagim is a Filipino horror film directed by Joaquin Pedro Valdes, starring Marc Abaya, Martin del Rosario, Rita Iringan and Samuel Quintana. The film is one of seven finalists in the Cinema One Originals for 2010.",Samuel Quintana--Bembol Roco--Marc Abaya--Martin del Rosario--Rita Iringan,Dagim,2010 films-2010 horror films-Philippine films-Philippine horror films-Tagalog-language films,na,na,na,na,Tagalog
The Dead and the Damned,46289492,"The Dead and the Damned (also known as Cowboys & Zombies) is a 2010 American Western horror film directed by Rene Perez, written by Perez and Barry Massoni, and starring David Lockhart, Camille Montgomery, Rick Mora, and Robert Amstler. The film depicts a meteorite that unleashes a zombie virus in the American Old West.",--Camille Montgomery--David Lockhart--Rick Mora--Robert Amstler,The Dead and the Damned,2010 films-2010 horror films-2010 independent films-2010s Western (genre) horror films-American Western (genre) horror films-American films-American independent films-American zombie films-English-language films-Films about Native Americans-Films about the California Gold Rush-Films set in California-Films set in the 1840s-Films shot in California,na,na,na,na,English
Jessicka Rabid,40808069,"Jessicka Rabid is a 2010 American horror film directed by Matthew Reel about an inbred, mentally retarded girl who contracts rabies from a dog bite after years of being treated like a dog by her abusive, incestuous white trash family. A sequel, titled , was slated for a 2014 release.",Elske McCain,Jessicka Rabid,2010 films-2010 horror films-2010 horror thriller films-2010 independent films-2010s exploitation films-American films-American horror thriller films-American independent films-English-language films-Films about dysfunctional families-Films about mental disability-Films about rape-Incest in film-Troma Entertainment films,na,na,na,na,English
The Shrine (film),27953573,"The Shrine is a 2010 Canadian supernatural horror film produced by Brookstreet Pictures. The film was directed by Jon Knautz and stars Aaron Ashmore, Cindy Sampson, Meghan Heffern, and Trevor Matthews. The screenplay was written by Jon Knautz, Brendan Moore, and Trevor Matthews. Ryan Shore received a 2012 Grammy Award nomination for Best Score Soundtrack for his score.",--Aaron Ashmore--Cindy Sampson--Trevor Matthews,The Shrine,2010 films-2010 horror films-2010s serial killer films-Canadian films-Canadian horror thriller films-English-language films-Films shot in Ontario-Polish-language films,na,na,na,na,"English, Polish"
The Shrine (film),27953573,"The Shrine is a 2010 Canadian supernatural horror film produced by Brookstreet Pictures. The film was directed by Jon Knautz and stars Aaron Ashmore, Cindy Sampson, Meghan Heffern, and Trevor Matthews. The screenplay was written by Jon Knautz, Brendan Moore, and Trevor Matthews. Ryan Shore received a 2012 Grammy Award nomination for Best Score Soundtrack for his score.",--Aaron Ashmore--Cindy Sampson--Trevor Matthews,The Shrine,2010 horror thriller films-Brookstreet Pictures films-Canadian horror thriller films-Canadian serial killer films-Films scored by Ryan Shore-Films set in Poland,na,na,na,na,"English, Polish"
White House (film),37203848,"White House is a 2010 Filipino supernatural horror film directed by Topel Lee and starring Iza Calzado, Lovi Poe, Maricar Reyes and Gabby Concepcion. It was distributed by Regal Entertainment. It features the famous Laperal White House in Baguio that was said to be haunted.",--Gabby Concepcion--Iza Calzado--Lovi Poe--Maricar Reyes,White House,2010 films-2010 horror films-English-language films-Philippine films-Philippine haunted house films-Philippine supernatural horror films-Regal Entertainment films-Tagalog-language films,na,Topel Lee,na,Topel Lee,na
